trade_date,symbol,isin,series,instrument_name,open,high,low,close,last_price,previous_close,volume,turnover
2026-08-07,GFLLIMITED,INE538A01037,EQ,GFL LIMITED,50.4,51.94,49.06,50.77,50.29,51.94,106613,5353131.47
2026-08-07,GHCL,INE539A01019,EQ,GHCL LIMITED,436.0,440.55,434.25,436.05,435.5,438.0,80218,35042335.0
2026-08-07,GHCLTEXTIL,INE0PA801013,EQ,GHCL TEXTILES LIMITED,121.0,122.99,119.3,121.59,121.71,120.0,1140359,138419864.55
2026-08-07,GICHSGFIN,INE289B01019,EQ,GIC HOUSING FINANCE LTD,149.78,157.43,148.65,152.88,153.0,149.59,368707,56810039.19
2026-08-07,GILLANDERS,INE047B01011,EQ,GILLANDERS ARBUTHNOT LTD,88.13,105.0,88.0,90.69,90.99,88.55,49016,4634948.25
2026-08-07,GILLETTE,INE322A01010,EQ,GILLETTE INDIA LTD,7694.0,7714.5,7650.5,7683.5,7677.0,7694.0,8855,67966739.0
2026-08-07,GINNIFILA,INE424C01010,BE,GINNIFILAMENTS LTD.,45.0,45.89,44.5,45.57,45.5,44.94,31950,1441544.85
2026-08-07,GIRIRAJ,INE614Z01017,SM,GIRIRAJ CIVIL DEVP LTD,56.75,58.0,52.5,53.5,54.3,55.25,31500,1747525.0
2026-08-07,GKENERGY,INE1AG301022,EQ,GK ENERGY LIMITED,129.97,143.16,129.26,136.86,136.81,130.15,3462023,477744774.49
2026-08-07,GKWLIMITED,INE528A01020,EQ,GKW LIMITED,1653.0,1655.0,1620.0,1628.7,1630.0,1629.7,569,929842.6
2026-08-07,GLAND,INE068V01023,EQ,GLAND PHARMA LIMITED,2601.0,2619.9,2570.0,2601.0,2581.6,2608.3,317731,824387694.3
2026-08-07,GLAXO,INE159A01016,EQ,GLAXOSMITHKLINE PHARMA LT,2570.0,2624.9,2556.5,2599.7,2591.8,2579.5,34991,91266429.1
2026-08-07,GLENMARK,INE935A01035,EQ,GLENMARK PHARMACEUTICALS,2274.9,2289.0,2256.0,2279.1,2279.1,2270.0,437610,996490495.9
2026-08-07,GLOBAL,INE291W01037,EQ,GLOBAL EDUCATION LIMITED,101.45,102.51,100.72,101.84,101.9,100.47,40141,4080015.59
2026-08-07,MEDANTA,INE474Q01031,EQ,GLOBAL HEALTH LIMITED,1445.5,1483.7,1440.1,1455.6,1462.0,1444.3,550910,803928835.2
2026-08-07,GSLSU,INE0JSX01015,EQ,GLOBAL SURFACES LIMITED,29.9,29.9,27.75,28.04,28.49,29.21,20457,582529.98
2026-08-07,GLOBALVECT,INE792H01019,EQ,GLOBAL VEC HELICORP LTD,164.7,165.99,157.0,159.02,160.2,163.79,10544,1700636.16
2026-08-07,GLOBALE,INE0URU01010,BE,GLOBALE TESSILE LIMITED,10.79,10.89,10.5,10.53,10.5,10.8,315,3347.71
2026-08-07,GLOBECIVIL,INE0V3U01015,EQ,GLOBE CIVIL PROJECTS LTD,39.1,40.44,39.1,39.81,39.85,39.73,14950,596858.72
2026-08-07,GLOBE,INE581X01021,EQ,GLOBE ENTERPRISE (I) LTD,2.01,2.06,1.99,2.0,2.02,2.03,598870,1207514.12
2026-08-07,GICL,INE947T01022,EQ,GLOBE INTL CARRIERS LTD,19.73,19.99,19.0,19.91,19.79,19.59,313420,6195999.25
2026-08-07,GLOBUSSPR,INE615I01010,EQ,GLOBUS SPIRITS LTD,914.75,934.85,904.0,906.3,905.0,903.75,130325,119740143.55
2026-08-07,GLOSTERLTD,INE350Z01018,EQ,GLOSTER LIMITED,683.25,710.0,683.05,697.45,702.0,679.55,8330,5843171.75
2026-08-07,GLOTTIS,INE0TQE01026,BE,GLOTTIS LIMITED,67.96,70.25,67.0,69.06,69.5,67.51,95994,6665493.43
2026-08-07,GMMPFAUDLR,INE541A01023,EQ,GMM PFAUDLER LIMITED,980.0,1002.0,944.4,987.3,997.0,979.85,845593,824169308.0
2026-08-07,GMRAIRPORT,INE776C01039,EQ,GMR AIRPORTS LIMITED,106.5,107.42,105.7,107.2,107.2,106.59,7114277,760168024.84
2026-08-07,GMRP&UI,INE0CU601026,EQ,GMR POW AND URBAN INFRA L,97.83,98.4,96.51,97.49,97.98,97.83,546621,53237469.52
2026-08-07,GNA,INE934S01014,EQ,GNA AXLES LIMITED,529.0,544.4,518.05,527.2,525.5,530.25,480323,254006854.25
2026-08-07,EBGNG,INE18JU01028,EQ,GNG ELECTRONICS LIMITED,523.0,530.0,510.4,525.65,525.0,523.9,413130,215827236.65
2026-08-07,GODIGIT,INE03JT01014,EQ,GO DIGIT GENERAL INS LTD,270.1,273.75,266.35,272.25,272.0,270.1,355396,96074502.5
2026-08-07,GOCOLORS,INE0BJS01011,EQ,GO FASHION INDIA LTD,327.95,331.0,320.15,322.05,322.0,327.95,160380,52071451.8
2026-08-07,GOACARBON,INE426D01013,EQ,GOA CARBON LIMITED,380.0,388.0,375.0,383.5,381.3,380.0,12763,4863171.9
2026-08-07,GOCLCORP,INE077F01035,EQ,GOCL CORPORATION LIMITED,410.0,449.65,410.0,438.25,435.0,410.55,1950654,856647907.3
2026-08-07,GODAVARIB,INE497S01012,EQ,GODAVARI BIOREFINERIES L,252.05,257.75,246.0,246.95,246.0,255.35,122698,30721696.25
2026-08-07,GPIL,INE177H01039,EQ,GODAWARI POW & ISP LTD,243.0,244.51,236.0,240.61,241.15,244.76,1747484,419640270.03
2026-08-07,GODFRYPHLP,INE260B01028,EQ,GODFREY PHILLIPS INDIA LT,2293.0,2307.0,2271.0,2286.0,2286.0,2290.0,232091,530731903.2
2026-08-07,GODREJAGRO,INE850D01014,EQ,GODREJ AGROVET LIMITED,548.25,548.8,541.4,542.85,542.5,545.55,101213,55059722.7
2026-08-07,GODREJCP,INE102D01028,EQ,GODREJ CONSUMER PRODUCTS,1077.0,1087.2,1032.3,1050.0,1050.0,1077.3,2659684,2804805946.1
2026-08-07,GODREJIND,INE233A01035,EQ,GODREJ INDUSTRIES LTD,1300.2,1327.4,1291.0,1311.5,1306.2,1304.8,48600,63719867.2
2026-08-07,GODREJPROP,INE484J01027,EQ,GODREJ PROPERTIES LTD,2081.0,2108.6,2062.3,2070.0,2070.0,2081.9,486095,1011939597.6
2026-08-07,GOKEX,INE887G01027,EQ,GOKALDAS EXPORTS LTD.,799.0,816.15,795.0,805.5,800.0,796.7,175528,141810886.55
2026-08-07,GOKULAGRO,INE314T01033,EQ,GOKUL AGRO RESOURCES LTD,224.0,232.09,223.54,228.8,229.01,224.53,343324,78584465.89
2026-08-07,GOKUL,INE020J01029,EQ,GOKUL REFOILS & SOLV LTD,40.46,40.59,39.52,39.68,39.87,40.04,141552,5709470.34
2026-08-07,GOLDIAM,INE025B01025,EQ,GOLDIAM INTERNATIONAL LTD,379.9,398.0,359.65,372.9,373.6,376.15,7430942,2848921873.1
2026-08-07,GOLDSTAR,INE405Y01021,SM,GOLDSTAR POWER LIMITED,6.8,6.8,6.8,6.8,6.8,6.8,22500,153000.0
2026-08-07,GOODLUCK,INE127I01024,EQ,GOODLUCK INDIA LIMITED,1551.0,1595.0,1495.0,1508.8,1508.0,1534.1,517632,801869653.8
2026-08-07,GOODYEAR,INE533A01012,EQ,GOODYEAR INDIA LIMITED,800.0,814.0,800.0,802.9,801.0,814.95,11852,9507672.35
2026-08-07,GOPAL,INE0L9R01028,EQ,GOPAL SNACKS LIMITED,273.9,281.5,273.9,277.9,277.0,273.9,394866,109930963.55
2026-08-07,GOYALALUM,INE705X01026,EQ,GOYAL ALUMINIUMS LIMITED,6.49,6.58,6.4,6.43,6.44,6.49,54572,352863.75
2026-08-07,GOYALSALT,INE0QFE01017,SM,GOYAL SALT LIMITED,113.1,113.1,112.0,112.0,112.0,114.25,3000,337920.0
2026-08-07,GULFPETRO,INE586G01017,BE,GP PETROLEUMS LIMITED,56.0,57.25,54.0,56.73,57.2,54.68,311905,17500559.54
2026-08-07,GPTHEALTH,INE486R01017,EQ,GPT HEALTHCARE LIMITED,165.7,165.7,157.47,159.44,159.95,165.03,179779,29003556.04
2026-08-07,GPTINFRA,INE390G01014,EQ,GPT INFRAPROJECTS LTD,117.62,117.99,115.3,115.79,116.0,117.99,64231,7468509.24
2026-08-07,GRADIENTE,INE361K01017,BE,GRADIENTE INFOTAINMENT L,2.7,2.7,2.55,2.59,2.6,2.68,715352,1876489.28
2026-08-07,GRANDOAK,INE926B01016,EQ,GRAND OAK CANYONS DIST L,43.78,43.78,41.05,41.1,41.13,41.75,7116,297798.35
2026-08-07,GRANULES,INE101D01020,EQ,GRANULES INDIA LIMITED,840.1,883.0,839.4,873.85,871.0,838.65,1146571,994533043.25
2026-08-07,GRAPHISAD,INE0POU01017,SM,GRAPHISADS LIMITED,28.5,28.5,28.5,28.5,28.5,28.75,1200,34200.0
2026-08-07,GRAPHITE,INE371A01025,EQ,GRAPHITE INDIA LTD,721.9,729.5,707.4,709.95,710.0,722.05,583486,418224484.65
2026-08-07,GRASIM,INE047A01021,EQ,GRASIM INDUSTRIES LTD,3220.0,3349.6,3183.0,3323.0,3323.0,3220.0,1071215,3511555037.3
2026-08-07,GRAUWEIL,INE266D01021,EQ,GRAUER & WEIL IND LTD,69.2,70.39,69.2,69.97,70.2,69.24,172581,12066407.93
2026-08-07,GRAVISSHO,INE214F01026,EQ,GRAVISS HOSPITALITY LTD.,29.26,31.2,29.26,31.08,30.0,29.26,1839,56877.75
2026-08-07,GRAVITA,INE024L01027,EQ,GRAVITA INDIA LIMITED,1710.0,1739.5,1706.0,1732.1,1732.0,1719.1,127988,220791514.5
2026-08-07,GREAVESCOT,INE224A01026,EQ,GREAVES COTTON LTD.,202.0,203.3,197.57,198.85,199.4,201.55,1191734,238226843.77
2026-08-07,GREENLAM,INE544R01021,EQ,GREENLAM INDUSTRIES LTD.,272.25,277.35,265.5,273.7,274.0,273.15,175082,47644624.2
2026-08-07,GREENPANEL,INE08ZM01014,EQ,GREENPANEL INDUSTRIES LTD,203.2,203.2,190.0,192.25,192.9,202.27,206889,40367169.67
2026-08-07,GREENPLY,INE461C01038,EQ,GREENPLY INDUSTRIES LTD,286.85,290.95,284.0,286.35,284.0,286.85,58298,16755102.4
2026-08-07,GCSL,INE199P01028,EQ,GRETEX CORPORATE SERVICES,527.9,527.9,516.9,523.95,521.4,529.65,363706,190525490.2
2026-08-07,GRINDWELL,INE536A01023,EQ,GRINDWELL NORTON LIMITED,2114.0,2152.1,2091.1,2133.8,2115.0,2107.6,44725,95352483.4
2026-08-07,GRMOVER,INE192H01020,EQ,GRM OVERSEAS LIMITED,90.79,91.2,89.1,90.33,89.8,90.09,1015546,91787180.43
2026-08-07,CEMNTGROWW,INF666M01PH7,EQ,GROWWAMC - CEMNTGROWW,15.73,15.73,15.35,15.5,15.59,15.51,90996,1402460.45
2026-08-07,GROWWCAPM,INF666M01MM4,EQ,GROWWAMC - GROWWCAPM,11.04,11.19,10.93,10.97,11.04,11.04,653289,7183519.49
2026-08-07,GROWWCHEM,INF666M01NP5,EQ,GROWWAMC - GROWWCHEM,31.74,31.74,30.6,30.75,30.6,30.97,81918,2521668.01
2026-08-07,GROWWDEFNC,INF666M01IO8,EQ,GROWWAMC - GROWWDEFNC,97.63,97.67,95.7,97.22,97.43,96.73,234655,22713193.26
2026-08-07,GROWWEV,INF666M01IH2,EQ,GROWWAMC - GROWWEV,33.6,34.22,33.37,34.05,33.92,33.6,600071,20357043.65
2026-08-07,GROWWGOLD,INF666M01OE7,EQ,GROWWAMC - GROWWGOLD,14.46,14.6,14.41,14.57,14.59,14.46,1511915,21928747.77
2026-08-07,GROWWHOSPI,INF666M01OD9,EQ,GROWWAMC - GROWWHOSPI,53.99,55.0,53.78,54.57,55.0,53.99,612380,33212665.14
2026-08-07,GROWWLIQID,INF666M01IP5,EQ,GROWWAMC - GROWWLIQID,110.27,110.27,110.26,110.26,110.27,110.22,171937,18959055.02
2026-08-07,GROWWLOVOL,INF666M01LB9,EQ,GROWWAMC - GROWWLOVOL,10.9,10.9,10.62,10.71,10.63,10.64,12721,136042.48
2026-08-07,GROWWMC150,INF666M01MV5,EQ,GROWWAMC - GROWWMC150,232.9,237.95,229.01,229.9,237.95,232.9,537,125447.49
2026-08-07,GROWWMETAL,INF666M01NI0,EQ,GROWWAMC - GROWWMETAL,12.9,12.9,12.42,12.5,12.48,12.59,422914,5296409.61
2026-08-07,GROWWMOM50,INF666M01KJ4,EQ,GROWWAMC - GROWWMOM50,11.19,11.19,10.63,10.85,10.85,10.85,122670,1334160.4
2026-08-07,GROWWN200,INF666M01JV1,EQ,GROWWAMC - GROWWN200,11.51,11.8,11.5,11.57,11.5,11.54,84542,978311.72
2026-08-07,GROWWNET,INF666M01LI4,EQ,GROWWAMC - GROWWNET,10.45,10.45,10.13,10.28,10.3,10.32,388086,3988312.95
2026-08-07,GROWWNIFTY,INF666M01LL8,EQ,GROWWAMC - GROWWNIFTY,10.22,10.22,9.9,9.92,9.93,9.98,625713,6224448.24
2026-08-07,GROWWNXT50,INF666M01LZ8,EQ,GROWWAMC - GROWWNXT50,75.88,75.88,74.7,74.9,74.7,75.18,5009,375800.65
2026-08-07,GROWWPOWER,INF666M01LM6,EQ,GROWWAMC - GROWWPOWER,11.48,11.6,11.47,11.54,11.59,11.47,1363636,15749582.97
2026-08-07,GROWWPSE,INF666M01NQ3,EQ,GROWWAMC - GROWWPSE,98.04,101.08,98.04,99.69,99.9,100.04,3292,328012.3
2026-08-07,GROWWPSUBK,INF666M01OG2,EQ,GROWWAMC - GROWWPSUBK,87.01,88.89,86.66,88.41,87.74,87.81,12561,1106422.83
2026-08-07,GROWWRAIL,INF666M01JJ6,EQ,GROWWAMC - GROWWRAIL,29.55,29.71,29.38,29.52,29.6,29.5,741734,21902263.22
2026-08-07,GROWWRLTY,INF666M01MN2,EQ,GROWWAMC - GROWWRLTY,9.97,10.07,9.92,9.93,9.98,9.97,613374,6122635.24
2026-08-07,GROWWSC250,INF666M01MO0,EQ,GROWWAMC - GROWWSC250,10.75,10.75,10.52,10.69,10.75,10.64,301504,3206453.42
2026-08-07,GROWWSLVR,INF666M01OF4,EQ,GROWWAMC - GROWWSLVR,22.02,22.63,19.23,22.21,22.25,21.98,2980493,66431541.74
2026-08-07,PVTBKGROWW,INF666M01OT5,EQ,GROWWAMC - PVTBKGROWW,27.99,28.19,27.11,27.49,27.63,27.9,20571,566696.37
2026-08-07,SMALLGROWW,INF666M01PG9,EQ,GROWWAMC - SMALLGROWW,48.79,49.8,47.59,49.04,48.83,48.3,8881,431863.13
2026-08-07,GRPLTD,INE137I01015,EQ,GRP LIMITED,2042.0,2049.6,1995.0,2003.5,2007.5,2042.2,711,1429573.0
2026-08-07,GSMFOILS,INE0SQY01018,SM,GSM FOILS LIMITED,126.1,126.1,126.1,126.1,126.1,132.7,26500,3341650.0
2026-08-07,GSPCROP,INE713R01022,EQ,GSP CROP SCIENCE LIMITED,597.25,599.7,589.65,597.5,594.0,592.35,215734,128544216.65
2026-08-07,GSS,INE871H01011,EQ,GSS INFOTECH LIMITED,13.41,14.29,13.4,14.01,13.7,13.54,58577,816921.98
2026-08-07,GTLINFRA,INE221H01019,EQ,GTL INFRA.LTD,1.23,1.3,1.23,1.24,1.25,1.23,47199448,59341927.84
2026-08-07,GTL,INE043A01012,EQ,GTL LTD,7.5,8.2,7.45,7.82,7.81,7.38,1141058,8968619.8
2026-08-07,GTPL,INE869I01013,EQ,GTPL HATHWAY LIMITED,60.98,60.98,59.5,59.79,59.96,59.86,11627,698829.03
2026-08-07,GUFICBIO,INE742B01025,EQ,GUFIC BIOSCIENCES LTD.,404.65,423.25,404.65,421.4,417.2,404.35,266330,111019970.15
2026-08-07,GIPCL,INE162A01010,EQ,GUJ IND POW CO. LTD,159.0,159.95,157.55,157.93,157.75,159.21,233908,36985612.73
2026-08-07,GNFC,INE113A01013,EQ,GUJ NAR VAL FER & CHEM L,541.5,546.95,534.0,535.5,535.5,542.95,261632,141231865.65
2026-08-07,GSFC,INE026A01025,EQ,GUJ STATE FERT & CHEM LTD,162.71,162.71,160.2,161.22,160.28,162.43,255534,41275748.25
2026-08-07,GUJAPOLLO,INE826C01016,EQ,GUJ. APOLLO IND. LTD.,368.45,374.4,363.5,367.75,367.5,367.6,6392,2347626.85
2026-08-07,GUJALKALI,INE186A01019,EQ,GUJARAT ALKALIES & CHEM,694.15,700.9,670.0,674.0,671.0,680.8,128249,87810318.25
2026-08-07,GAEL,INE036B01030,EQ,GUJARAT AMBUJA EXPORTS LT,176.9,176.9,167.15,169.22,168.0,177.72,1955074,334502914.22
2026-08-07,GUJENERGY,INE844O01030,EQ,GUJARAT ENERGY LIMITED,274.8,276.55,263.9,265.3,266.15,275.6,972767,261183338.15
2026-08-07,FLUOROCHEM,INE09N301011,EQ,GUJARAT FLUOROCHEM LTD,4547.9,4634.8,4460.4,4518.1,4546.0,4548.0,133639,608016202.1
2026-08-07,GKSL,INE0V0W01025,EQ,GUJARAT KIDNEY N SUP SP L,133.95,135.27,132.5,134.38,133.52,133.95,121300,16267082.74
2026-08-07,GLFL,INE540A01017,BE,GUJARAT LEASE FINANCING L,5.38,5.4,5.13,5.2,5.2,5.4,6227,32875.17
2026-08-07,GMDCLTD,INE131A01031,EQ,GUJARAT MINERAL DEV CORP,594.0,594.0,580.3,582.8,583.8,596.75,980159,573035485.75
2026-08-07,GNRL,INE207H01018,EQ,GUJARAT NATURAL RES L,95.05,95.08,93.05,93.92,93.9,95.25,66941,6297226.12
2026-08-07,GPPL,INE517F01014,EQ,GUJARAT PIPAVAV PORT LTD,150.96,152.12,150.26,151.63,151.8,151.26,689006,104233122.52
2026-08-07,GUJRAFFIA,INE610B01024,EQ,GUJARAT RAFFIA INDUST LTD,40.1,41.0,40.1,40.28,40.25,39.93,3583,145957.84
2026-08-07,GUJTHEM,INE942C01045,EQ,GUJARAT THEMIS BIOSYN LTD,364.8,382.2,341.65,355.95,359.0,361.9,677948,249267723.4
2026-08-07,GULFOILLUB,INE635Q01029,EQ,GULF OIL LUB. IND. LTD.,1204.5,1220.0,1185.3,1189.5,1195.0,1204.5,77703,93260384.8
2026-08-07,GULPOLY,INE255D01024,EQ,GULSHAN POLYOLS LIMITED,215.0,227.63,203.0,204.87,205.0,207.21,4706083,1006332818.48
2026-08-07,GVKPIL,INE251H01024,BE,GVK POW. & INFRA LTD.,2.4,2.42,2.36,2.37,2.38,2.4,865498,2054420.81
2026-08-07,GVPTECH,INE382T01030,EQ,GVP INFOTECH LIMITED,6.9,7.05,6.85,6.94,6.96,6.9,25705,178370.94
2026-08-07,GYFTR,INE724A01017,EQ,GYFTR LIMITED,159.99,170.0,156.48,164.3,165.18,159.4,39793,6447188.53
2026-08-07,HBESD,INE640B01021,EQ,H B ESTATE DEVELOPERS L,74.51,78.94,74.51,78.52,78.5,75.28,6295,484366.4
2026-08-07,HGINFRA,INE926X01010,EQ,H.G.INFRA ENGINEERING LTD,550.0,551.95,547.0,549.15,549.0,552.3,24516,13474459.7
2026-08-07,HALDER,INE115S01010,EQ,HALDER VENTURE LIMITED,259.1,267.0,256.12,261.44,261.9,260.77,25535,6680963.63
2026-08-07,HALDYNGL,INE506D01020,BE,HALDYN GLASS LTD.,136.8,136.8,129.0,130.58,130.5,132.79,39715,5206305.88
2026-08-07,HALEOSLABS,INE320X01016,EQ,HALEOS LABS LIMITED,1431.6,1469.6,1431.6,1457.4,1464.0,1438.7,391,570537.5
2026-08-07,HGM,INE596H01014,EQ,HANDSON GBL MNGMNT LTD,49.99,49.99,47.25,48.22,48.0,49.1,4486,217340.01
2026-08-07,HAPPSTMNDS,INE419U01012,EQ,HAPPIEST MINDS TECHNO LTD,409.95,415.6,403.05,407.7,406.55,406.15,959591,392014902.5
2026-08-07,HAPPYFORGE,INE330T01021,EQ,HAPPY FORGINGS LIMITED,1889.9,1934.1,1858.1,1906.2,1895.0,1870.0,125748,238923486.4
2026-08-07,WHITEFORCE,INE0TLP01015,SM,HAPPY SQUARE OUTSOURC S L,37.4,39.0,37.4,39.0,39.0,39.0,59200,2306240.0
2026-08-07,HAPPY,INE1GFG01011,SM,HAPPY STEELS LIMITED,61.75,66.0,61.75,65.6,66.0,61.75,132000,8575700.0
2026-08-07,HARDWYN,INE626Z01029,EQ,HARDWYN INDIA LIMITED,11.3,11.5,11.23,11.26,11.24,11.27,987070,11126875.61
2026-08-07,HARIOMPIPE,INE00EV01017,EQ,HARIOM PIPE INDUSTRIES L,394.8,406.85,394.8,398.9,398.45,396.7,105549,42228822.75
2026-08-07,HARRMALAYA,INE544A01019,EQ,HARRISON MALAYALAM LTD,225.9,225.9,220.1,222.53,223.0,222.27,14735,3286296.57
2026-08-07,HARSHA,INE0JUS01029,EQ,HARSHA ENGINEERS INT LTD,424.95,434.5,420.0,426.4,428.4,425.0,208520,89759033.2
2026-08-07,HATHWAY,INE982F01036,EQ,HATHWAY CABLE & DATACOM,10.8,10.94,10.78,10.91,10.91,10.83,997495,10857172.24
2026-08-07,HATSUN,INE473B01035,EQ,HATSUN AGRO PRODUCT LTD.,927.15,948.0,912.0,941.1,940.0,927.25,50521,47476887.35
2026-08-07,HAVELLS,INE176B01034,EQ,HAVELLS INDIA LIMITED,1276.2,1293.6,1276.2,1288.0,1288.0,1285.5,1506943,1938750068.3
2026-08-07,HAWKINCOOK,INE979B01015,EQ,HAWKINS COOKERS LTD,8494.5,8500.0,8315.0,8398.5,8450.0,8465.0,967,8130786.0
2026-08-07,HBSL,INE550B01022,EQ,HB STOCKHOLDINGS LIMITED,57.92,58.99,53.51,56.54,57.99,58.11,6878,390276.13
2026-08-07,HBLENGINE,INE292B01021,EQ,HBL ENGINEERING LTD,734.0,743.8,720.1,727.1,720.2,736.15,548362,401418592.95
2026-08-07,HCL-INSYS,INE236A01020,EQ,HCL INFOSYSTEMS LTD,11.52,11.68,11.35,11.48,11.5,11.6,112816,1298452.39
2026-08-07,HCLTECH,INE860A01027,EQ,HCL TECHNOLOGIES LTD,1329.0,1369.0,1328.0,1356.6,1356.6,1335.0,1725616,2336388494.3
2026-08-07,HDBFS,INE756I01012,EQ,HDB FINANCIAL SERVICES L,672.9,676.95,663.5,665.65,665.5,674.9,707215,470953889.35
2026-08-07,HDFCAMC,INE127D01025,EQ,HDFC AMC LIMITED,2534.0,2552.4,2521.2,2545.0,2545.0,2538.1,310098,787943601.6
2026-08-07,HDFCBANK,INE040A01034,EQ,HDFC BANK LTD,733.0,736.0,728.2,731.0,731.0,734.3,19382042,14192225193.55
2026-08-07,HDFCGOLD,INF179KC1981,EQ,HDFC GOLD ETF,126.98,127.65,125.18,127.45,127.52,126.44,1948121,247228383.95
2026-08-07,HDFCLIFE,INE795G01014,EQ,HDFC LIFE INS CO LTD,542.5,544.95,537.5,540.0,540.0,542.5,1413369,764852536.8
2026-08-07,HDFCBSE500,INF179KC1EZ4,EQ,HDFCAMC - HDFCBSE500,38.27,38.38,37.7,38.1,37.7,38.27,924926,35346822.6
2026-08-07,HDFCGROWTH,INF179KC1DJ0,EQ,HDFCAMC - HDFCGROWTH,123.5,123.95,122.6,123.36,122.6,122.4,18085,2236942.17
2026-08-07,HDFCLIQUID,INF179KC1JG3,EQ,HDFCAMC - HDFCLIQUID,1072.89,1072.91,1072.89,1072.9,1072.9,1072.48,70103,75213892.99
2026-08-07,HDFCLOWVOL,INF179KC1HU8,EQ,HDFCAMC - HDFCLOWVOL,21.28,21.34,21.21,21.3,21.33,21.18,6233,132531.07
2026-08-07,HDFCMID150,INF179KC1HT0,EQ,HDFCAMC - HDFCMID150,23.92,23.92,23.6,23.69,23.67,23.66,514229,12178543.08
2026-08-07,HDFCMOMENT,INF179KC1HV6,EQ,HDFCAMC - HDFCMOMENT,31.19,31.35,31.15,31.24,31.16,31.03,122141,3815855.86
2026-08-07,HDFCNEXT50,INF179KC1HS2,EQ,HDFCAMC - HDFCNEXT50,75.98,76.42,75.63,75.99,76.21,75.89,649415,49523725.94
2026-08-07,HDFCNIF100,INF179KC1HR4,EQ,HDFCAMC - HDFCNIF100,25.88,27.21,25.88,26.56,26.58,26.55,38154,1015546.67
2026-08-07,HDFCNIFBAN,INF179KC1HY0,EQ,HDFCAMC - HDFCNIFBAN,60.06,60.09,59.44,59.5,59.46,59.63,87433,5205343.09
2026-08-07,HDFCNIFIT,INF179KC1IA8,EQ,HDFCAMC - HDFCNIFIT,33.24,33.95,33.24,33.66,33.4,33.25,194686,6557102.14
2026-08-07,HDFCNIFTY,INF179KC1965,EQ,HDFCAMC - HDFCNIFTY,283.57,289.24,276.39,277.35,276.6,276.66,22894,6346439.52
2026-08-07,HDFCNIMEG,INF179KC1KT4,EQ,HDFCAMC - HDFCNIMEG,131.11,132.2,130.8,131.8,132.2,132.02,353045,46532020.36
2026-08-07,HDFCPVTBAN,INF179KC1HZ7,EQ,HDFCAMC - HDFCPVTBAN,28.34,28.36,27.7,27.92,28.1,28.25,505375,14165654.28
2026-08-07,HDFCQUAL,INF179KC1DL6,EQ,HDFCAMC - HDFCQUAL,59.99,60.32,59.5,59.8,59.5,59.38,30353,1824772.35
2026-08-07,HDFCSENSEX,INF179KC1HX2,EQ,HDFCAMC - HDFCSENSEX,89.4,89.48,88.61,88.98,89.19,89.26,23827,2124841.57
2026-08-07,HDFCSILVER,INF179KC1DI2,EQ,HDFCAMC - HDFCSILVER,214.75,221.2,214.75,220.43,219.78,214.75,4361051,954423561.9
2026-08-07,HDFCSML250,INF179KC1FB2,EQ,HDFCAMC - HDFCSML250,186.3,186.9,183.85,184.89,185.14,185.47,957074,177006092.36
2026-08-07,HDFCVALUE,INF179KC1DK8,EQ,HDFCAMC - HDFCVALUE,128.75,128.92,128.2,128.25,128.73,128.52,6457,828706.91
2026-08-07,HDFCPSUBK,INF179KC1HW4,EQ,HDFCAMC HDFCPSUBK,86.5,89.74,86.1,88.63,88.0,87.69,741133,65766868.07
2026-08-07,HEADSUP,INE759V01019,EQ,HEADS UP VENTURES LIMITED,7.46,7.46,6.77,6.99,7.0,7.02,20909,145126.5
2026-08-07,HEALTHX,INE019J01013,EQ,HEALTH X PLATFORM LIMITED,317.9,318.0,303.9,306.65,304.25,308.9,4046,1240648.85
2026-08-07,HCG,INE075I01017,EQ,HEALTHCARE GLOB. ENT. LTD,670.1,679.5,656.15,675.85,670.0,678.5,337700,226276310.55
2026-08-07,HECPROJECT,INE558R01013,EQ,HEC INFRA PROJECTS LTD,130.01,134.5,130.01,132.75,134.5,131.74,5447,719242.12
2026-08-07,HEG,INE545A01024,EQ,HEG LTD,684.0,689.9,670.05,674.0,670.05,685.1,597260,406373868.5
2026-08-07,HEIDELBERG,INE578A01017,EQ,HEIDELBERGCEMENT (I) LTD,156.5,157.69,156.0,156.27,156.01,157.17,49078,7677607.85
2026-08-07,HEMIPROP,INE0AJG01018,EQ,HEMISPHERE PROP IND LTD,137.5,138.79,137.5,138.04,138.15,137.93,119657,16514886.38
2026-08-07,HERANBA,INE694N01015,EQ,HERANBA INDUSTRIES LTD,181.0,181.99,176.04,178.78,179.4,179.05,26957,4837263.39
2026-08-07,HERITGFOOD,INE978A01027,EQ,HERITAGE FOODS LTD,358.55,368.0,354.7,361.8,364.0,358.55,617938,223485320.15
2026-08-07,HEROMOTOCO,INE158A01026,EQ,HERO MOTOCORP LIMITED,5541.0,5800.0,5541.0,5725.0,5725.0,5550.5,1914675,10930205030.0
2026-08-07,HESTERBIO,INE782E01017,EQ,HESTER BIOSCIENCES LTD,2484.7,2500.8,2401.0,2417.9,2410.2,2458.5,5928,14503400.7
2026-08-07,HEXATRADEX,INE750M01017,EQ,HEXA TRADEX LIMITED,164.5,164.98,161.3,163.32,163.99,164.01,1008,165059.06
